Restaurant,Category,Item Name,Description,Price,Vegetarian,Spicy,Gluten-Free,Calories
Restaurant_36,Appetizers,Tangy Tomato Pizza,Enjoy the rich flavors of tangy tomato pizza with every bite.,5.9,Yes,Yes,Yes,229
Restaurant_39,Desserts,Zesty Lettuce Cake,Tender zesty lettuce cake cooked to perfection with a blend of spices.,14.21,Yes,Yes,No,526
Restaurant_35,Desserts,Fresh Tofu Pizza,Savory and satisfying fresh tofu pizza with a touch of our special sauce.,12.36,No,Yes,Yes,504
Restaurant_53,Main Course,Zesty Mushroom Soup,Tender zesty mushroom soup cooked to perfection with a blend of spices.,26.74,Yes,Yes,Yes,873
Restaurant_12,Drinks,Spicy Mango Cake,Tender spicy mango cake cooked to perfection with a blend of spices.,19.6,Yes,No,No,243
Restaurant_25,Drinks,Sweet Tofu Burger,A delicious sweet tofu burger made fresh to order.,27.37,Yes,Yes,No,414
Restaurant_81,Main Course,Sweet Pork Salad,Enjoy the rich flavors of sweet pork salad with every bite.,14.32,No,Yes,Yes,860
Restaurant_92,Drinks,Fresh Tofu Smoothie,A delicious fresh tofu smoothie made fresh to order.,12.77,No,No,Yes,856
Restaurant_25,Desserts,Fresh Cheese Soup,Savory and satisfying fresh cheese soup with a touch of our special sauce.,25.88,Yes,No,No,617
Restaurant_66,Desserts,Spicy Mango Sandwich,A delicious spicy mango sandwich made fresh to order.,19.26,Yes,No,Yes,516
Restaurant_49,Appetizers,Tangy Pork Cake,Savory and satisfying tangy pork cake with a touch of our special sauce.,23.63,Yes,No,Yes,206
Restaurant_30,Appetizers,Grilled Salmon Salad,Enjoy the rich flavors of grilled salmon salad with every bite.,15.64,Yes,Yes,Yes,150
Restaurant_21,Desserts,Roasted Tomato Smoothie,Savory and satisfying roasted tomato smoothie with a touch of our special sauce.,20.94,No,No,Yes,585
Restaurant_38,Appetizers,Spicy Lettuce Salad,Enjoy the rich flavors of spicy lettuce salad with every bite.,20.85,Yes,Yes,No,821
Restaurant_20,Drinks,Fresh Pork Pizza,"A classic favorite, our fresh pork pizza is prepared with quality ingredients.",23.79,No,No,Yes,499
Restaurant_81,Drinks,Spicy Salmon Soup,Tender spicy salmon soup cooked to perfection with a blend of spices.,29.68,Yes,No,Yes,829
Restaurant_7,Appetizers,Tangy Tofu Smoothie,A delicious tangy tofu smoothie made fresh to order.,12.03,Yes,Yes,No,756
Restaurant_36,Main Course,Fresh Mushroom Smoothie,"A classic favorite, our fresh mushroom smoothie is prepared with quality ingredients.",4.59,Yes,No,No,363
Restaurant_73,Main Course,Zesty Cheese Tacos,Savory and satisfying zesty cheese tacos with a touch of our special sauce.,28.24,Yes,No,Yes,215
Restaurant_47,Main Course,Grilled Cheese Soup,A delicious grilled cheese soup made fresh to order.,20.55,No,Yes,No,453
Restaurant_28,Main Course,Spicy Tofu Soup,A delicious spicy tofu soup made fresh to order.,23.28,No,No,No,252
Restaurant_36,Main Course,Roasted Lettuce Pizza,Savory and satisfying roasted lettuce pizza with a touch of our special sauce.,6.81,No,Yes,Yes,187
Restaurant_8,Main Course,Creamy Mushroom Burger,A delicious creamy mushroom burger made fresh to order.,15.8,Yes,No,No,870
Restaurant_25,Drinks,Fresh Salmon Burger,Savory and satisfying fresh salmon burger with a touch of our special sauce.,24.43,Yes,Yes,Yes,500
Restaurant_17,Appetizers,Creamy Cheese Wings,Tender creamy cheese wings cooked to perfection with a blend of spices.,14.34,No,Yes,No,344
Restaurant_79,Desserts,Grilled Beef Tacos,A delicious grilled beef tacos made fresh to order.,3.64,Yes,No,No,349
Restaurant_43,Desserts,Sweet Pork Tacos,A delicious sweet pork tacos made fresh to order.,21.13,No,No,No,610
Restaurant_39,Desserts,Tangy Tomato Smoothie,A delicious tangy tomato smoothie made fresh to order.,19.4,No,Yes,Yes,525
Restaurant_53,Main Course,Zesty Tofu Burger,Savory and satisfying zesty tofu burger with a touch of our special sauce.,3.77,Yes,Yes,Yes,215
Restaurant_100,Appetizers,Crispy Mushroom Pizza,Tender crispy mushroom pizza cooked to perfection with a blend of spices.,17.61,Yes,No,No,432
Restaurant_8,Main Course,Creamy Tomato Soup,A delicious creamy tomato soup made fresh to order.,12.25,No,No,Yes,308
Restaurant_47,Desserts,Creamy Pork Smoothie,A delicious creamy pork smoothie made fresh to order.,27.32,Yes,Yes,No,459
Restaurant_36,Appetizers,Sweet Mushroom Pasta,Savory and satisfying sweet mushroom pasta with a touch of our special sauce.,7.42,No,Yes,Yes,802
Restaurant_65,Desserts,Grilled Salmon Pasta,A delicious grilled salmon pasta made fresh to order.,23.46,Yes,No,No,208
Restaurant_35,Appetizers,Spicy Mango Pasta,Enjoy the rich flavors of spicy mango pasta with every bite.,27.52,No,No,Yes,217
Restaurant_61,Main Course,Sweet Tofu Burger,Enjoy the rich flavors of sweet tofu burger with every bite.,26.26,No,No,No,192
Restaurant_8,Appetizers,Grilled Mushroom Tacos,A delicious grilled mushroom tacos made fresh to order.,29.31,Yes,Yes,Yes,879
Restaurant_54,Desserts,Creamy Salmon Pizza,Savory and satisfying creamy salmon pizza with a touch of our special sauce.,7.46,No,No,Yes,377
Restaurant_65,Main Course,Crispy Tomato Cake,"A classic favorite, our crispy tomato cake is prepared with quality ingredients.",28.87,No,Yes,Yes,304
Restaurant_41,Main Course,Fresh Tomato Soup,Tender fresh tomato soup cooked to perfection with a blend of spices.,7.26,No,No,Yes,539
Restaurant_37,Desserts,Tangy Tofu Burger,"A classic favorite, our tangy tofu burger is prepared with quality ingredients.",12.7,No,No,Yes,549
Restaurant_6,Desserts,Grilled Salmon Pasta,"A classic favorite, our grilled salmon pasta is prepared with quality ingredients.",27.12,No,No,Yes,801
Restaurant_68,Appetizers,Tangy Mushroom Smoothie,Savory and satisfying tangy mushroom smoothie with a touch of our special sauce.,21.47,No,No,No,718
Restaurant_43,Main Course,Sweet Beef Burger,Tender sweet beef burger cooked to perfection with a blend of spices.,26.67,Yes,Yes,Yes,340
Restaurant_14,Drinks,Sweet Tomato Cake,Tender sweet tomato cake cooked to perfection with a blend of spices.,12.62,Yes,No,Yes,845
Restaurant_13,Appetizers,Creamy Mango Pasta,Tender creamy mango pasta cooked to perfection with a blend of spices.,8.9,Yes,Yes,No,483
Restaurant_19,Appetizers,Spicy Chicken Smoothie,"A classic favorite, our spicy chicken smoothie is prepared with quality ingredients.",24.64,No,Yes,Yes,514
Restaurant_33,Desserts,Spicy Mushroom Tacos,Enjoy the rich flavors of spicy mushroom tacos with every bite.,26.74,Yes,No,No,570
Restaurant_43,Appetizers,Grilled Salmon Wings,Tender grilled salmon wings cooked to perfection with a blend of spices.,28.69,No,Yes,Yes,397
Restaurant_99,Main Course,Tangy Cheese Soup,Savory and satisfying tangy cheese soup with a touch of our special sauce.,18.47,No,No,No,518
Restaurant_90,Main Course,Spicy Tofu Soup,Enjoy the rich flavors of spicy tofu soup with every bite.,18.05,No,Yes,No,367
Restaurant_20,Desserts,Fresh Mango Burger,Savory and satisfying fresh mango burger with a touch of our special sauce.,7.99,Yes,No,No,319
Restaurant_54,Main Course,Grilled Pork Tacos,Tender grilled pork tacos cooked to perfection with a blend of spices.,4.07,No,No,Yes,612
Restaurant_18,Desserts,Spicy Tomato Salad,A delicious spicy tomato salad made fresh to order.,6.65,Yes,Yes,No,196
Restaurant_61,Desserts,Zesty Lettuce Pizza,Tender zesty lettuce pizza cooked to perfection with a blend of spices.,6.93,Yes,No,No,756
Restaurant_79,Main Course,Sweet Tomato Pasta,"A classic favorite, our sweet tomato pasta is prepared with quality ingredients.",16.64,No,Yes,No,204
Restaurant_45,Main Course,Zesty Cheese Smoothie,Savory and satisfying zesty cheese smoothie with a touch of our special sauce.,14.86,Yes,Yes,No,794
Restaurant_25,Drinks,Roasted Tomato Pizza,Enjoy the rich flavors of roasted tomato pizza with every bite.,25.42,Yes,No,No,275
Restaurant_91,Desserts,Roasted Tofu Salad,A delicious roasted tofu salad made fresh to order.,8.03,No,No,Yes,328
Restaurant_26,Desserts,Fresh Chicken Pasta,Tender fresh chicken pasta cooked to perfection with a blend of spices.,11.26,No,Yes,No,294
Restaurant_80,Desserts,Tangy Cheese Soup,"A classic favorite, our tangy cheese soup is prepared with quality ingredients.",4.98,No,No,No,798
Restaurant_38,Desserts,Crispy Beef Pasta,Enjoy the rich flavors of crispy beef pasta with every bite.,9.14,Yes,Yes,Yes,320
Restaurant_3,Drinks,Roasted Mushroom Soup,Enjoy the rich flavors of roasted mushroom soup with every bite.,23.67,Yes,No,No,513
Restaurant_17,Desserts,Tangy Mango Burger,Tender tangy mango burger cooked to perfection with a blend of spices.,23.63,No,No,Yes,478
Restaurant_4,Appetizers,Tangy Chicken Pasta,Enjoy the rich flavors of tangy chicken pasta with every bite.,21.6,No,Yes,No,569
Restaurant_7,Main Course,Fresh Lettuce Smoothie,A delicious fresh lettuce smoothie made fresh to order.,28.75,Yes,Yes,Yes,809
Restaurant_44,Main Course,Roasted Salmon Salad,Tender roasted salmon salad cooked to perfection with a blend of spices.,22.07,Yes,No,No,626
Restaurant_35,Main Course,Roasted Chicken Soup,Enjoy the rich flavors of roasted chicken soup with every bite.,21.49,Yes,Yes,No,290
Restaurant_95,Appetizers,Fresh Tofu Salad,Savory and satisfying fresh tofu salad with a touch of our special sauce.,28.29,Yes,No,No,216
Restaurant_69,Appetizers,Roasted Mango Sandwich,A delicious roasted mango sandwich made fresh to order.,25.85,Yes,Yes,Yes,432
Restaurant_21,Drinks,Fresh Salmon Salad,Savory and satisfying fresh salmon salad with a touch of our special sauce.,9.83,No,Yes,No,453
Restaurant_50,Appetizers,Spicy Tomato Pasta,A delicious spicy tomato pasta made fresh to order.,7.64,No,No,Yes,632
Restaurant_55,Desserts,Grilled Lettuce Wings,Enjoy the rich flavors of grilled lettuce wings with every bite.,16.74,Yes,Yes,No,884
Restaurant_19,Drinks,Spicy Mushroom Wings,A delicious spicy mushroom wings made fresh to order.,10.69,Yes,No,No,280
Restaurant_31,Main Course,Tangy Lettuce Tacos,A delicious tangy lettuce tacos made fresh to order.,13.84,Yes,Yes,Yes,390
Restaurant_58,Main Course,Crispy Tomato Salad,Enjoy the rich flavors of crispy tomato salad with every bite.,20.9,Yes,No,Yes,350
Restaurant_7,Drinks,Crispy Tofu Sandwich,Tender crispy tofu sandwich cooked to perfection with a blend of spices.,28.33,Yes,Yes,Yes,509
Restaurant_79,Main Course,Spicy Tofu Smoothie,A delicious spicy tofu smoothie made fresh to order.,26.04,Yes,Yes,Yes,575
Restaurant_31,Appetizers,Tangy Chicken Smoothie,Enjoy the rich flavors of tangy chicken smoothie with every bite.,26.11,Yes,No,Yes,807
Restaurant_53,Desserts,Creamy Mango Soup,Savory and satisfying creamy mango soup with a touch of our special sauce.,5.73,No,No,Yes,861
Restaurant_22,Main Course,Tangy Beef Cake,A delicious tangy beef cake made fresh to order.,25.3,Yes,Yes,No,562
Restaurant_31,Appetizers,Sweet Mushroom Salad,Tender sweet mushroom salad cooked to perfection with a blend of spices.,22.63,No,Yes,Yes,671
Restaurant_2,Desserts,Spicy Pork Smoothie,Savory and satisfying spicy pork smoothie with a touch of our special sauce.,4.95,No,Yes,Yes,857
Restaurant_66,Main Course,Tangy Pork Tacos,"A classic favorite, our tangy pork tacos is prepared with quality ingredients.",28.31,No,Yes,Yes,900
Restaurant_27,Appetizers,Fresh Tomato Pasta,A delicious fresh tomato pasta made fresh to order.,28.0,Yes,Yes,No,313
Restaurant_61,Drinks,Grilled Cheese Sandwich,Savory and satisfying grilled cheese sandwich with a touch of our special sauce.,25.45,No,No,Yes,219
Restaurant_89,Desserts,Sweet Cheese Tacos,"A classic favorite, our sweet cheese tacos is prepared with quality ingredients.",4.49,Yes,Yes,No,341
Restaurant_11,Appetizers,Roasted Beef Burger,"A classic favorite, our roasted beef burger is prepared with quality ingredients.",26.64,Yes,No,No,479
Restaurant_44,Main Course,Spicy Chicken Wings,"A classic favorite, our spicy chicken wings is prepared with quality ingredients.",23.43,Yes,No,No,517
Restaurant_16,Drinks,Sweet Mango Soup,Savory and satisfying sweet mango soup with a touch of our special sauce.,11.98,No,Yes,Yes,373
Restaurant_96,Drinks,Zesty Salmon Pizza,Tender zesty salmon pizza cooked to perfection with a blend of spices.,7.58,Yes,No,No,600
Restaurant_4,Desserts,Tangy Mushroom Pizza,"A classic favorite, our tangy mushroom pizza is prepared with quality ingredients.",21.72,Yes,No,Yes,274
Restaurant_25,Desserts,Zesty Lettuce Burger,Tender zesty lettuce burger cooked to perfection with a blend of spices.,6.26,No,No,Yes,420
Restaurant_72,Main Course,Spicy Lettuce Smoothie,A delicious spicy lettuce smoothie made fresh to order.,8.51,Yes,No,Yes,719
Restaurant_67,Appetizers,Crispy Beef Burger,Tender crispy beef burger cooked to perfection with a blend of spices.,26.95,Yes,Yes,No,275
Restaurant_7,Appetizers,Roasted Beef Salad,Tender roasted beef salad cooked to perfection with a blend of spices.,22.59,No,No,No,578
Restaurant_91,Drinks,Fresh Lettuce Salad,Tender fresh lettuce salad cooked to perfection with a blend of spices.,10.67,Yes,Yes,No,388
Restaurant_93,Main Course,Crispy Lettuce Tacos,"A classic favorite, our crispy lettuce tacos is prepared with quality ingredients.",12.81,No,Yes,No,600
Restaurant_39,Drinks,Sweet Tomato Smoothie,A delicious sweet tomato smoothie made fresh to order.,11.63,No,No,No,408
Restaurant_31,Main Course,Creamy Mushroom Cake,Enjoy the rich flavors of creamy mushroom cake with every bite.,13.43,Yes,Yes,No,695
Restaurant_77,Drinks,Spicy Mango Wings,Tender spicy mango wings cooked to perfection with a blend of spices.,21.99,Yes,No,Yes,407
Restaurant_26,Appetizers,Creamy Cheese Pizza,A delicious creamy cheese pizza made fresh to order.,24.95,Yes,No,Yes,264
Restaurant_45,Main Course,Sweet Tomato Tacos,Enjoy the rich flavors of sweet tomato tacos with every bite.,5.98,Yes,No,Yes,360
Restaurant_89,Main Course,Crispy Tomato Burger,"A classic favorite, our crispy tomato burger is prepared with quality ingredients.",20.82,No,No,No,389
Restaurant_79,Appetizers,Tangy Beef Cake,Enjoy the rich flavors of tangy beef cake with every bite.,15.03,Yes,Yes,No,809
Restaurant_69,Desserts,Spicy Tomato Tacos,"A classic favorite, our spicy tomato tacos is prepared with quality ingredients.",9.18,Yes,No,No,867
Restaurant_28,Desserts,Roasted Mango Pasta,Savory and satisfying roasted mango pasta with a touch of our special sauce.,22.1,No,No,Yes,245
Restaurant_43,Desserts,Creamy Pork Smoothie,A delicious creamy pork smoothie made fresh to order.,19.75,No,No,No,616
Restaurant_84,Main Course,Spicy Chicken Sandwich,Tender spicy chicken sandwich cooked to perfection with a blend of spices.,14.21,Yes,No,No,375
Restaurant_41,Main Course,Zesty Pork Salad,A delicious zesty pork salad made fresh to order.,17.56,No,No,No,862
Restaurant_11,Main Course,Crispy Mushroom Burger,A delicious crispy mushroom burger made fresh to order.,13.0,Yes,Yes,Yes,869
Restaurant_64,Appetizers,Fresh Salmon Cake,Savory and satisfying fresh salmon cake with a touch of our special sauce.,7.82,No,Yes,No,278
Restaurant_34,Desserts,Fresh Chicken Wings,Enjoy the rich flavors of fresh chicken wings with every bite.,28.78,No,No,No,523
Restaurant_2,Drinks,Sweet Cheese Pizza,Tender sweet cheese pizza cooked to perfection with a blend of spices.,18.95,No,Yes,No,842
Restaurant_45,Desserts,Grilled Tomato Sandwich,Savory and satisfying grilled tomato sandwich with a touch of our special sauce.,14.01,Yes,Yes,Yes,157
Restaurant_5,Desserts,Roasted Tofu Sandwich,"A classic favorite, our roasted tofu sandwich is prepared with quality ingredients.",28.28,Yes,No,Yes,643
Restaurant_93,Desserts,Tangy Mango Tacos,Enjoy the rich flavors of tangy mango tacos with every bite.,15.38,No,Yes,No,819
Restaurant_47,Main Course,Tangy Tofu Wings,Tender tangy tofu wings cooked to perfection with a blend of spices.,10.72,Yes,No,No,717
Restaurant_17,Main Course,Creamy Lettuce Wings,A delicious creamy lettuce wings made fresh to order.,5.62,No,Yes,Yes,556
Restaurant_26,Drinks,Zesty Beef Burger,Enjoy the rich flavors of zesty beef burger with every bite.,14.64,Yes,Yes,No,416
Restaurant_25,Desserts,Grilled Tomato Burger,Tender grilled tomato burger cooked to perfection with a blend of spices.,25.53,No,Yes,Yes,669
Restaurant_34,Appetizers,Grilled Lettuce Pasta,Savory and satisfying grilled lettuce pasta with a touch of our special sauce.,24.14,No,Yes,Yes,266
Restaurant_71,Drinks,Tangy Pork Tacos,Tender tangy pork tacos cooked to perfection with a blend of spices.,11.82,No,Yes,No,293
Restaurant_25,Main Course,Crispy Mushroom Salad,"A classic favorite, our crispy mushroom salad is prepared with quality ingredients.",29.12,Yes,Yes,Yes,351
Restaurant_27,Drinks,Zesty Tomato Tacos,Tender zesty tomato tacos cooked to perfection with a blend of spices.,11.81,Yes,No,Yes,777
Restaurant_81,Desserts,Zesty Beef Soup,Enjoy the rich flavors of zesty beef soup with every bite.,17.48,No,No,Yes,508
Restaurant_44,Drinks,Fresh Mushroom Cake,"A classic favorite, our fresh mushroom cake is prepared with quality ingredients.",6.6,Yes,No,Yes,203
Restaurant_5,Drinks,Tangy Cheese Soup,Savory and satisfying tangy cheese soup with a touch of our special sauce.,4.03,No,Yes,No,293
Restaurant_68,Appetizers,Crispy Lettuce Wings,A delicious crispy lettuce wings made fresh to order.,19.3,No,No,No,582
Restaurant_28,Main Course,Fresh Tomato Wings,Enjoy the rich flavors of fresh tomato wings with every bite.,26.84,Yes,No,No,191
Restaurant_15,Main Course,Spicy Salmon Smoothie,Savory and satisfying spicy salmon smoothie with a touch of our special sauce.,26.25,No,Yes,Yes,654
Restaurant_77,Drinks,Spicy Tofu Smoothie,Enjoy the rich flavors of spicy tofu smoothie with every bite.,27.17,No,Yes,Yes,170
